COUNT,LAT,LONG
2,49.2834632293281,-123.10200344145
1,49.2261452898522,-123.101231446814
4,49.2626699470022,-123.102753310221
2,49.2522618972483,-123.127839355158
3,49.262170546484,-123.090312941272
2,49.2772313622038,-123.114946029995
2,49.277277758396,-123.114874646026
2,49.2773286569067,-123.114798460421
2,49.277376775588,-123.11472254318
1,49.2289429787203,-123.090281520102
1,49.2799403687721,-123.065359231532
1,49.2769273780356,-123.070737071615
3,49.2204493983864,-123.065459337399
1,49.2889824204762,-123.131042386324
4,49.283419005557,-123.115277310954
1,49.2527903415678,-123.068425371194
1,49.2528744534118,-123.068414356722
6,49.2329790661471,-123.077462566001
4,49.279698916524,-123.098057057624
1,49.2624849406233,-123.146261478848
2,49.2799277310159,-123.106604839451
2,49.280289660285,-123.106751856679
1,49.229032486792,-123.090274815683
1,49.2694631807181,-123.191396294828
1,49.2828488223927,-123.076445108766
1,49.2542555041391,-123.184765129408
7,49.2828693991379,-123.103936741754
8,49.2829663244067,-123.101187756439
8,49.2829666844165,-123.101290194686
8,49.2829688415575,-123.101394699119
3,49.2759223220914,-123.069874649498
3,49.2578736059165,-123.04676375331
1,49.2897964298112,-123.041541017492
2,49.2644954607458,-123.078577830534
19,49.2806736984817,-123.101902116203
19,49.2806789924558,-123.102018996717
19,49.2806793480864,-123.102125555033
4,49.2485685924909,-123.101461282313
4,49.2486392213231,-123.10144274001
1,49.2743426254153,-123.069960499017
1,49.2744316801956,-123.069956500675
6,49.2781773905153,-123.065222783619
7,49.2790581889467,-123.065874158708
1,49.253280825683,-123.101262724669
16,49.2826141375917,-123.106647562517
4,49.258093647085,-123.069563195038
1,49.2631209237132,-123.153321800221
2,49.2770380864582,-123.12005515675
2,49.2644885226001,-123.177292434014
2,49.2644943744872,-123.17758204574
3,49.2820060620239,-123.072283576888
1,49.2595541985044,-123.137790189683
1,49.2718947027259,-123.06918151841
1,49.2742803795357,-123.076610777888
10,49.2626008684017,-123.101414412895
5,49.2797692975465,-123.100565736458
2,49.2880539171784,-123.123094933795
16,49.2817484299059,-123.1075048846
16,49.2817663197563,-123.107612858382
1,49.2841735808465,-123.1092339265
1,49.2821072095572,-123.10372797221
1,49.2500864018447,-123.033374375406
5,49.2808853143211,-123.092430025105
1,49.2745158033716,-123.069179299981
11,49.2629932660051,-123.096186704202
9,49.2800911136038,-123.098143905205
9,49.2800927330704,-123.098355096164
9,49.2800927416007,-123.098239327898
1,49.2639880426585,-123.179399083149
8,49.2826982750686,-123.111305696822
4,49.2722122276191,-123.155337654835
1,49.285761972971,-123.123946534342
1,49.2857821718886,-123.123916938278
1,49.2858023785111,-123.123888538528
1,49.2859574068193,-123.124159969642
11,49.2778683114332,-123.097210860245
11,49.2778700306188,-123.097305728856
2,49.2679059725916,-123.099224718304
6,49.2645078880376,-123.179037443189
1,49.2731882528379,-123.073753391208
2,49.2877136381681,-123.129072584411
2,49.2877966863318,-123.129213202451
2,49.2878388959845,-123.12927368122
1,49.2641707427452,-123.155865102343
1,49.220592457219,-123.066298744579
3,49.2828683235764,-123.096463436136
3,49.2828704826813,-123.096570813897
3,49.2828722010046,-123.096667342076
1,49.2820378998066,-123.10080294021
1,49.2820396034413,-123.100912240395
1,49.2820417543145,-123.101024305199
2,49.2640211794094,-123.182148248178
2,49.2640233824264,-123.182433830838
5,49.261605898633,-123.069354342754
5,49.2616075807626,-123.069548837368
1,49.2699148523925,-123.103117829898
1,49.2736806299218,-123.06852550085
20,49.2741673795415,-123.065924643046
5,49.2764424261758,-123.073763673703
1,49.2788034964399,-123.130311956081
10,49.2816491136681,-123.106943161096
10,49.281665209391,-123.107036693453
10,49.2816849071254,-123.107135596035
2,49.2578724303304,-123.046355048334
4,49.2804515402823,-123.089990762057
1,49.2645376442443,-123.181029061241
2,49.2645412558774,-123.18130725724
2,49.2645480026381,-123.181593423076
1,49.2788051707318,-123.125101986414
1,49.2737524074309,-123.076270109807
1,49.2861771960055,-123.061380183703
6,49.2793970451803,-123.065385310358
3,49.2841718795235,-123.065087961131
1,49.290231453698,-123.131785569508
3,49.2598815541567,-123.077088204394
2,49.2641290662522,-123.111254385647
3,49.2587786858115,-123.069459695152
3,49.2588663878168,-123.069461879725
3,49.2589590413143,-123.06945719959
3,49.2590476436635,-123.069458011095
1,49.2579871186099,-123.167145727622
1,49.2251863887938,-123.090024594207
3,49.2906119866483,-123.137141470731
4,49.2632915271376,-123.1861365787
7,49.2786750747782,-123.076842900151
6,49.2643658095212,-123.102453551778
1,49.2842646341272,-123.122752096026
3,49.2429320115185,-123.101764244326
6,49.2321264350288,-123.090179357158
6,49.2321952564448,-123.090169468957
6,49.2322636218896,-123.090167532997
4,49.2832914222406,-123.111384238614
4,49.2833421769889,-123.111454753477
2,49.2685596674563,-123.14104908217
2,49.2686022703052,-123.141150910363
1,49.263764404829,-123.18697257652
1,49.2637884778998,-123.167521679629
3,49.2724945435865,-123.140414585914
3,49.2729757662384,-123.140297918091
7,49.244961374305,-123.065392919228
7,49.24501800206,-123.065467461877
1,49.258089855091,-123.078101261735
6,49.2363237275434,-123.043842732049
14,49.2679362362496,-123.157330516314
2,49.2680036558656,-123.065595602401
2,49.2759042097092,-123.132521629461
2,49.2759533086708,-123.132448208911
2,49.2637775341348,-123.179406566818
1,49.2172685061119,-123.082359751342
2,49.2784191869166,-123.130916121818
1,49.2569853204996,-123.091216481912
1,49.2255485292251,-123.087031432712
4,49.263513459474,-123.207018834766
1,49.2529232637938,-123.101275047856
1,49.2528346424703,-123.101296014931
1,49.2801644941638,-123.102599225062
1,49.2801679444037,-123.102765584073
1,49.2829121816271,-123.109163957819
1,49.2814587178066,-123.090467656513
10,49.2813945002142,-123.025227846088
2,49.2673362626824,-123.140719960007
1,49.2827086472896,-123.052254424155
1,49.2657552041993,-123.127871943391
1,49.2671559945775,-123.185991295361
1,49.2321058139675,-123.065960149629
1,49.2914525275095,-123.143398597689
2,49.2909918181981,-123.137405054545
3,49.2254427232761,-123.065384270628
4,49.2684059427313,-123.153745854157
3,49.2635541754772,-123.106166323994
1,49.2564486507691,-123.108834758639
1,49.2693897130001,-123.075225970404
9,49.2604703212896,-123.101573556553
12,49.2754594935279,-123.099521687578
1,49.2773214660398,-123.119591312495
1,49.2662044613053,-123.103697958339
8,49.275965719993,-123.076864743735
8,49.2760583703077,-123.076864887705
4,49.2773213619353,-123.070730774583
2,49.2725613670544,-123.076373411442
8,49.2524507994079,-123.067645523983
8,49.2526455495079,-123.067639468964
2,49.2843782505389,-123.137982082882
2,49.2845034994921,-123.138177688492
1,49.2810157743882,-123.134894856973
3,49.2395491681606,-123.053808452314
3,49.2396012880128,-123.053921160179
5,49.2553492797295,-123.086165690275
2,49.2501380814243,-123.034289044386
8,49.2347892769407,-123.152264781651
1,49.2787820402191,-123.075472431061
1,49.2787926127754,-123.075948019554
1,49.2787953571174,-123.076151795331
3,49.2759223220914,-123.069874649498
4,49.2649615812726,-123.107007032371
4,49.2649645352697,-123.107216649993
4,49.2649679283726,-123.107427643093
4,49.2649700038536,-123.107613892355
4,49.2649739260219,-123.10774873935
4,49.238423387992,-123.064985250178
1,49.2611577178706,-123.076104765389
2,49.2836375309329,-123.089122762758
13,49.2633627121373,-123.100597307279
13,49.2633764186215,-123.100310156359
13,49.2634280373233,-123.10048129844
1,49.2868152543561,-123.131237009719
5,49.2621638919923,-123.089628879297
1,49.264802964076,-123.098421756189
2,49.2763195650311,-123.132699694754
2,49.2763716161475,-123.132491563361
2,49.2763799315642,-123.132613655658
2,49.2608986828809,-123.13825211229
2,49.2609720097111,-123.138238861853
1,49.2917428122689,-123.142881536347
1,49.2814150124301,-123.048355494878
1,49.280140453455,-123.078699340929
1,49.2468449293833,-123.1863039844
2,49.2620436723522,-123.074128614322
24,49.2608039525937,-123.100670322459
24,49.2609240505051,-123.100656712921
4,49.2673588693306,-123.141278771902
1,49.2818433477786,-123.118522373666
1,49.25846087767,-123.076288199482
2,49.2841726529064,-123.065295592205
3,49.2467840851047,-123.100831729742
3,49.2468637036784,-123.100819388496
2,49.2250853468063,-123.090402354755
2,49.2251532641888,-123.090398358471
2,49.2252373757117,-123.090390958223
2,49.225322389552,-123.090379988756
1,49.2419208122881,-123.087320244704
5,49.2797590683805,-123.100691575008
2,49.263024914575,-123.122714096536
2,49.2630309913216,-123.122920965772
2,49.2630339120598,-123.12313469944
2,49.2630341419174,-123.12334086697
2,49.2630384126408,-123.123553215856
2,49.2630395361172,-123.123764196205
2,49.2630433741324,-123.123959927007
2,49.2645021811005,-123.155021949836
1,49.2752030898247,-123.048320634244
1,49.2325796744456,-123.033577054206
1,49.2326291073412,-123.033686962152
1,49.2326731499632,-123.033803748393
9,49.2701465458618,-123.056870322515
9,49.2701473789964,-123.057005038547
18,49.281719894324,-123.109500502526
1,49.2856041478432,-123.127969783002
1,49.2857307486736,-123.12817018437
1,49.2858582668278,-123.128362338661
1,49.2859871247517,-123.128562747934
1,49.2680306106541,-123.163805718949
1,49.2648753943279,-123.10244623613
5,49.2576086575365,-123.185481051891
11,49.2791968163104,-123.100225165776
3,49.2805999927487,-123.097916703431
1,49.2044222714207,-123.129186894635
11,49.2627077509591,-123.104003178193
11,49.2627099044566,-123.104109000643
2,49.2796095810226,-123.068068460382
2,49.2682556471312,-123.144622263606
1,49.2608202250884,-123.066251324483
1,49.2357083627049,-123.133060093941
8,49.2678760061579,-123.153300753876
8,49.2678772158668,-123.153405913084
2,49.278304942704,-123.128896629261
2,49.278423902515,-123.128696221411
5,49.276462716408,-123.099512707473
4,49.2813962544345,-123.026824611094
9,49.2832171350201,-123.110084785774
1,49.2805286325411,-123.060594782797
4,49.284269320879,-123.066889496779
4,49.2843157604278,-123.066691554199
1,49.2723522376171,-123.076373775945
1,49.2861910793969,-123.116688991492
1,49.2862377712472,-123.116771194623
1,49.256992866094,-123.091559405769
1,49.2459472613666,-123.049194174356
5,49.2803070723835,-123.122028782706
1,49.2821163348912,-123.106306581068
2,49.2462526664279,-123.050138182286
1,49.2698944160615,-123.074433283748
5,49.2665092127226,-123.069351978091
5,49.2665739707636,-123.069349319765
5,49.2666459331279,-123.069348046074
5,49.266712949373,-123.069344703626
1,49.2772547884527,-123.122693673575
7,49.2636699075764,-123.113957033972
7,49.263675079096,-123.114167338892
7,49.2636771192279,-123.114378323851
7,49.2636818971907,-123.114549318255
1,49.2687835865163,-123.184696087127
1,49.2688089547036,-123.184695013407
1,49.2688593574383,-123.18453011104
1,49.2838763878392,-123.132905063998
1,49.2684188617658,-123.154647615682
1,49.2684205209264,-123.154752090185
2,49.2632728517888,-123.10736218172
1,49.2886551116462,-123.13864444054
1,49.2908964196244,-123.04306873894
9,49.2730002694394,-123.056136682813
1,49.2541643695737,-123.11477375627
2,49.2630973059684,-123.126888172718
1,49.2025136310246,-123.127363938143
7,49.2742818465488,-123.076826342307
7,49.2742826106063,-123.077029807768
15,49.2541533920342,-123.085195746209
5,49.2419044716808,-123.057598000099
6,49.2599367731609,-123.10150893864
2,49.2862322912665,-123.134394445688
1,49.2844307730694,-123.098429973521
9,49.2578795976417,-123.069487362523
2,49.2681130161912,-123.170227461425
11,49.25494905706,-123.089477087709
3,49.2641358574098,-123.100081292208
3,49.264314650899,-123.100221040003
2,49.2666403847483,-123.099881495348
1,49.2768561907981,-123.062531200171
2,49.2809052248329,-123.062784799083
2,49.2809060027351,-123.06299172894
3,49.2739172224462,-123.065324396965
1,49.2308120996096,-123.095019271579
1,49.2759583520546,-123.121635047215
5,49.2644577245917,-123.17536398795
1,49.2574912539043,-123.090934351286
3,49.2648791317452,-123.138936970217
2,49.2799760023127,-123.067465747422
1,49.2699595201358,-123.141628510516
1,49.2641057509815,-123.109777609892
2,49.2469662526047,-123.100815626434
2,49.2838316735512,-123.104617242429
1,49.2655946060146,-123.1394632201
3,49.2399199722868,-123.090006365542
1,49.2917128019782,-123.133090526223
1,49.2835570737963,-123.087895291798
1,49.2835727357937,-123.08799982092
1,49.283587948473,-123.08810364805
1,49.2645019724575,-123.110249250679
7,49.2702716087184,-123.044685457337
1,49.2184167734789,-123.083322342227
1,49.2390173673468,-123.024051126018
1,49.23886039153,-123.024050362906
2,49.2387650415988,-123.024052088774
6,49.2293498361964,-123.091058419078
6,49.2294078609457,-123.091051658151
6,49.229459585233,-123.091049692932
6,49.2295310857348,-123.091053258116
2,49.2633490542965,-123.142957120746
2,49.2633523998186,-123.14316109959
3,49.2079021916351,-123.140158104053
3,49.2080389246266,-123.140154385514
1,49.2823968994025,-123.092171616975
1,49.2683764816833,-123.152491444636
1,49.2683781475137,-123.152592345049
1,49.2626641550606,-123.038829429327
1,49.261388890711,-123.099802107735
5,49.2634024972259,-123.146225705905
1,49.2682417724637,-123.143854513856
12,49.2639907147701,-123.181266053926
1,49.2540884371592,-123.096928466436
4,49.2645982733252,-123.115229227878
1,49.2478473583463,-123.185538301909
4,49.2434182143318,-123.101742436657
4,49.243506817864,-123.101741931739
4,49.2435864165738,-123.101742095272
4,49.2436673753758,-123.101740200737
4,49.243742488493,-123.101736920276
4,49.243833793611,-123.101732986113
4,49.2439174570123,-123.101724241271
4,49.2440029152339,-123.101720295061
4,49.2440865701763,-123.101721153854
1,49.2792073372481,-123.13429324732
1,49.2328973958259,-123.070469967742
2,49.2736517516671,-123.076934353235
2,49.2754206049873,-123.076874867515
1,49.2669896322236,-123.087821941639
1,49.285860568201,-123.116190693588
1,49.2859108539018,-123.116268503886
3,49.2389019096973,-123.051025866026
2,49.2378656469773,-123.065795524023
3,49.2635478856673,-123.209879906711
10,49.2830491819075,-123.109815035164
1,49.2484970949164,-123.101465257931
5,49.2476448886427,-123.185586183529
3,49.2809527999501,-123.072022406804
3,49.2809545140616,-123.07215852876
3,49.2809562280128,-123.072294650725
3,49.2809570432261,-123.072429272695
1,49.2366891850974,-123.161682839754
1,49.2368700083844,-123.161675874513
1,49.2370575680968,-123.161669631809
1,49.2372365833345,-123.16166266057
1,49.2374155976051,-123.161656376147
1,49.237585614739,-123.161651436059
1,49.2377610337789,-123.161643092941
2,49.2249768033467,-123.091166160039
2,49.278926484446,-123.126846874881
4,49.2523630932308,-123.127114051456
5,49.282662905219,-123.086179913016
5,49.2826650755131,-123.08628510366
5,49.2826770053807,-123.086378390182
1,49.292484088876,-123.134306260305
2,49.2657328904158,-123.130857648599
1,49.2621504171543,-123.13820974459
4,49.2378485257125,-123.050112475483
4,49.2717104789871,-123.076965247886
6,49.257586623118,-123.185758590799
3,49.2260955981412,-123.066113690829
3,49.226252117959,-123.066109779382
3,49.2264005334397,-123.066105170386
3,49.2265552542134,-123.066101229021
3,49.2267063584815,-123.066097996996
3,49.2268592790013,-123.066096140816
3,49.227011291782,-123.066092909968
1,49.2634353676033,-123.058393026542
3,49.2283061273959,-123.090287790252
3,49.2283785982647,-123.090212243307
3,49.2479198815626,-123.09052954385
5,49.2633428077107,-123.112255241626
5,49.2633675274978,-123.112087476675
1,49.2787819150139,-123.074973884307
1,49.2689052997172,-123.103172414738
2,49.2825873524656,-123.08099772096
6,49.2636725307782,-123.125687280142
5,49.280869154617,-123.086906413896
20,49.2643500625449,-123.168557467098
2,49.2805817324426,-123.073886317752
2,49.2335572860999,-123.034073033313
2,49.2336103153908,-123.034187081029
2,49.256397683094,-123.115578397718
2,49.2565895696008,-123.115802452808
7,49.2336927233114,-123.090157867562
15,49.2641070159134,-123.101415341552
15,49.2641752183394,-123.101414450466
2,49.2764541512301,-123.130591467931
2,49.2765027999657,-123.130517369802
2,49.2765510071302,-123.130443944025
2,49.276599671296,-123.13036405764
6,49.2725908915162,-123.056150735232
7,49.2810751973116,-123.104898775465
7,49.2813166396078,-123.105123446373
10,49.282005258295,-123.108909373286
2,49.2883522702397,-123.127897673126
8,49.2825424339541,-123.111062303119
8,49.2825922823819,-123.111140101991
2,49.2717160634838,-123.069187743383
1,49.2796128533647,-123.068558564137
1,49.2796154381959,-123.068749968495
1,49.2796171299272,-123.068930083644
1,49.2796179071087,-123.069119821875
1,49.2796195966059,-123.069302700605
3,49.2809166131488,-123.06943465642
1,49.2808500851209,-123.024176041008
1,49.2808501232617,-123.024036333272
1,49.2808501617141,-123.023894301886
1,49.2808504990026,-123.024304185712
1,49.2349698564679,-123.192745643315
3,49.2288663409568,-123.091069891999
3,49.2617147406377,-123.099438724974
1,49.2617982725438,-123.092403951839
1,49.2080577559842,-123.11776006455
1,49.2082106660354,-123.117752162688
2,49.2549829571729,-123.11474201323
1,49.2796224186003,-123.13699169523
1,49.2796756875908,-123.13693138803
1,49.2797498942903,-123.137199797362
1,49.2839367156148,-123.135164203566
1,49.2840331020926,-123.135438056744
1,49.2841287465551,-123.135177928755
3,49.2683029465436,-123.182271256095
1,49.2798454965119,-123.095768406258
1,49.2633108003813,-123.157378389537
3,49.2779150867035,-123.099336361512
2,49.2832656374484,-123.110159831707
2,49.2833127912099,-123.110234187276
2,49.2833612901142,-123.110312822273
1,49.2138469448342,-123.06522255001
1,49.2691458348857,-123.179059957534
2,49.2808397958295,-123.059377818949
1,49.2828378550535,-123.071836145095
2,49.2728378868286,-123.07636189203
2,49.2599629387885,-123.136579924413
1,49.2606881993315,-123.073866551222
1,49.2643733405127,-123.061398753678
3,49.2464877920266,-123.064708243928
3,49.2465916919504,-123.064699311372
1,49.2652513738268,-123.044770954016
1,49.2653413258046,-123.044771049146
1,49.2654312777863,-123.044771130531
1,49.2655216792602,-123.04477189958
8,49.2344599951813,-123.184431514049
2,49.2397842883558,-123.185580796771
5,49.2775653720768,-123.126170518853
1,49.2063390636879,-123.118548859005
3,49.280876563808,-123.055645363548
1,49.2312924289901,-123.101018868921
1,49.2313855267234,-123.101022492667
1,49.2314781656979,-123.10102611549
1,49.2187525664864,-123.102289475903
1,49.2486473838162,-123.114172668953
2,49.2607468334663,-123.073040621066
1,49.2459959653775,-123.068262275673
1,49.2637819159862,-123.092704059531
13,49.2806171716905,-123.098753907742
1,49.2464391125612,-123.100837897201
1,49.2677840642926,-123.147271732411
1,49.2677848306074,-123.147376202662
1,49.2677873949839,-123.147481365564
1,49.2677886099896,-123.147586524453
1,49.2677907235378,-123.147692373319
1,49.267792883754,-123.147761658537
3,49.2806260407384,-123.121534455547
4,49.282995492127,-123.10346719644
2,49.2682717556235,-123.069282557382
2,49.2680684351031,-123.107083415321
2,49.2768972638568,-123.093459786673
16,49.2615033750422,-123.097673181093
16,49.261622460215,-123.097792989526
1,49.2371544972026,-123.047054693339
1,49.2894273539216,-123.131717967623
11,49.2817059785572,-123.103819363323
1,49.2577320678274,-123.092303100702
1,49.2583376496217,-123.092092695332
2,49.2717351312935,-123.076428484391
1,49.2243628736521,-123.10127738447
2,49.2653016574182,-123.10404858681
8,49.2818703948437,-123.108161065272
8,49.281895183964,-123.108316408643
8,49.2819153321785,-123.108413374474
3,49.2354152787828,-123.06506496094
2,49.278000157598,-123.099342815483
1,49.2694213585584,-123.06547446689
1,49.2683284606729,-123.0571685539
1,49.2513146119678,-123.063886040078
2,49.2444123690995,-123.064333856643
2,49.2819914397787,-123.09707335497
1,49.2807282151088,-123.120186043654
1,49.2509157370122,-123.046907687169
3,49.2718995299736,-123.069978475559
3,49.2719078776225,-123.07030428951
3,49.2719953329366,-123.06997158638
2,49.2800669949741,-123.133496134429
2,49.2801350498373,-123.133607411791
2,49.2802464141877,-123.133751681004
2,49.2802536969239,-123.133832271302
2,49.2803680811198,-123.133939687726
2,49.280392740794,-123.13400616357
2,49.2804946788995,-123.134133895938
2,49.2805206885324,-123.134199688246
2,49.2630892206526,-123.178994774485
1,49.2683714577857,-123.073292897271
5,49.2789523425822,-123.133897260691
2,49.2799206963801,-123.134234591741
2,49.2800468383026,-123.134433623676
2,49.280176589354,-123.134630590319
1,49.2823363779005,-123.137962429694
7,49.2626800217721,-123.078259336151
1,49.2324856139733,-123.025551935049
1,49.2709896730611,-123.084402532837
1,49.2588451981995,-123.102209491026
9,49.2810618133175,-123.101216569755
2,49.2697927852361,-123.045378651311
2,49.2697928410249,-123.045236376771
2,49.2697935471009,-123.045727808983
2,49.2697936160599,-123.04555323056
2,49.2697943711323,-123.045895515066
1,49.2719987237631,-123.147105939161
1,49.2549390691095,-123.190055523001
10,49.2737679055149,-123.081028508704
1,49.2636912737458,-123.164132332172
3,49.2806694969008,-123.101576137654
4,49.2813962221131,-123.026963481651
4,49.2813965980575,-123.02723984805
4,49.2813966305497,-123.027101664971
4,49.263354167519,-123.101429756146
4,49.2634384256923,-123.101429667695
1,49.2807708114552,-123.132427300194
1,49.288600381454,-123.131601076439
3,49.2633312703898,-123.102727702809
8,49.2621835796913,-123.090497962332
1,49.279737404724,-123.117863392012
1,49.2798030376819,-123.117938701126
10,49.2808660785492,-123.056840203428
4,49.2813359870419,-123.054237899478
1,49.2339738703732,-123.034869467565
1,49.2464296481643,-123.184452844379
3,49.277621187882,-123.124894798848
2,49.2818512076698,-123.064908264578
1,49.2808708990969,-123.052388615398
1,49.2808709619737,-123.052249746359
1,49.2808717355704,-123.052527485392
1,49.2706308782346,-123.069943386932
1,49.2707095873597,-123.069941436215
2,49.2616489122258,-123.152682744332
5,49.2808526005688,-123.026409785242
5,49.2808529463567,-123.026822116506
5,49.2808529791746,-123.026680360099
5,49.2808530186629,-123.026547967043
2,49.2808508345756,-123.02471529324
2,49.2808508727513,-123.024578486628
1,49.2112711728343,-123.092820669083
1,49.2112906836425,-123.091535622082
8,49.2627932667388,-123.092248463825
1,49.2425705448493,-123.169920198026
1,49.242570749868,-123.169780750032
1,49.2425712535404,-123.170049894617
3,49.209287558958,-123.140097024398
1,49.2688237082887,-123.070016435611
3,49.2685155680522,-123.070106723055
1,49.2825763476764,-123.103733892422
1,49.2579140798394,-123.095203936227
5,49.2621356773046,-123.085603327158
2,49.2814355813852,-123.058728523166
1,49.2814252686529,-123.057466754065
4,49.2445327687089,-123.064578573039
1,49.2052421011707,-123.132938198566
1,49.2814576889248,-123.064098571573
1,49.2296637861737,-123.091027405099
1,49.2774395794317,-123.095314791803
1,49.2769345947564,-123.117705289203
1,49.2370374976114,-123.157549874286
1,49.2370428001078,-123.157619264281
1,49.2370940214924,-123.157788807781
1,49.2370955858699,-123.157960528615
3,49.2529724887821,-123.090474939248
2,49.2842080757313,-123.100234263222
2,49.2842225072682,-123.100396271603
2,49.2842418340473,-123.100203805858
1,49.2334548093402,-123.033837935573
1,49.268181607223,-123.139426813566
1,49.2798008161238,-123.104876878783
3,49.2782646441795,-123.097418557035
1,49.2688438239252,-123.057292740318
3,49.2254266396106,-123.065985648699
3,49.2254292490952,-123.066125725519
1,49.2455426344615,-123.185611238417
1,49.2456388807077,-123.185612986883
2,49.2831389878382,-123.085872494081
1,49.2836071945854,-123.100020330016
4,49.2728022585486,-123.081175657745
4,49.2731891342763,-123.081058079684
9,49.264332035043,-123.168890855232
7,49.2630510625876,-123.098521822777
6,49.2630510625876,-123.098521822777
1,49.2696797327202,-123.180501610085
4,49.2628860905245,-123.115633670408
1,49.2340620683283,-123.035049380588
5,49.2815640122244,-123.074854699079
5,49.2815652250219,-123.075065083702
5,49.2815691452206,-123.075261296607
5,49.2815912351395,-123.074487350503
5,49.2815913489067,-123.074310654339
5,49.2815955969235,-123.074697726239
5,49.2816008645257,-123.074897791169
5,49.2816011795153,-123.075105424663
5,49.2816030570257,-123.07538550729
5,49.2816068939298,-123.075308927745
5,49.2816076520888,-123.075511749575
5,49.2816102395472,-123.075681561368
5,49.2816110056048,-123.075885056962
1,49.2630974512838,-123.082010438448
2,49.2687982047406,-123.09291951139
8,49.2833680288354,-123.109393614714
8,49.2834092795592,-123.109527769684
8,49.2834456558403,-123.109584913311
8,49.2834910096344,-123.109660639626
8,49.2835326937869,-123.109726430323
8,49.2835875588353,-123.109807994344
1,49.2813009098269,-123.111240733955
1,49.2829935566929,-123.124037316911
1,49.2733073666089,-123.145540037845
2,49.2351038089721,-123.040545474166
17,49.2617786317974,-123.100614909663
17,49.2618613905616,-123.10061164188
4,49.2633019793519,-123.108898884173
3,49.2360241107287,-123.040242654277
3,49.2360803105117,-123.040301494206
3,49.2361123630733,-123.03995766973
3,49.2322575436123,-123.065948415127
3,49.2323207027213,-123.065942400445
4,49.2673993381493,-123.144946729199
1,49.2615931536934,-123.115518305488
1,49.2638751598276,-123.101615181596
1,49.2727513901286,-123.066196860719
1,49.2358669175894,-123.033758741482
1,49.2796921582393,-123.097646221392
1,49.2796929659174,-123.097754840805
1,49.2538904417011,-123.127876183991
1,49.259180054611,-123.139153633558
5,49.2632133038741,-123.134718376304
2,49.2630642791345,-123.090777334839
5,49.2781594951663,-123.123278668741
2,49.2788132586216,-123.124283964144
1,49.2361901574271,-123.185052165429
10,49.2752539533757,-123.099532272338
10,49.2753236581464,-123.099531037805
2,49.2248562420654,-123.101302440788
1,49.2850764756165,-123.141204887085
1,49.2852021671804,-123.141401866205
1,49.2692172225939,-123.057094677891
1,49.2642905714552,-123.166170641957
1,49.267186123348,-123.070046420557
1,49.2672638242032,-123.070223711796
3,49.2489244391411,-123.089667828573
2,49.2041736519663,-123.130107048475
2,49.2042554790664,-123.130125809909
2,49.264708468426,-123.11522537474
1,49.2616392605637,-123.07142358724
1,49.2682485570567,-123.142684770047
1,49.290423639898,-123.137494706727
2,49.2706260264185,-123.100322847138
2,49.2706859510505,-123.100210384095
2,49.2708047737852,-123.100214748756
9,49.2715780496237,-123.09985687661
9,49.2717035929175,-123.099787020968
9,49.2718283997044,-123.099736684093
9,49.2719520350657,-123.099688695331
9,49.2720740927562,-123.099686466827
9,49.2722004743961,-123.099687408837
9,49.2723749825991,-123.099685698419
3,49.2807976519582,-123.08759733297
3,49.2808029618432,-123.087700462867
5,49.2631553831824,-123.100585189261
3,49.2667174708239,-123.104073474216
1,49.2349008737789,-123.160761962761
1,49.284541843046,-123.064653397993
1,49.2763183963774,-123.100491175651
1,49.2763705933117,-123.100483280259
1,49.2784801796195,-123.117035910718
1,49.2813988032528,-123.12111882145
1,49.2815494089176,-123.120947650171
2,49.2629459727502,-123.117778739981
2,49.2629516230303,-123.117971450485
2,49.2629523041285,-123.118185178163
1,49.2716049250162,-123.175684451968
2,49.2836895778172,-123.092104175302
2,49.2836912912028,-123.092211567574
10,49.2810650971313,-123.101789365759
10,49.281067251278,-123.101896753579
1,49.204016660128,-123.128577998921
2,49.2241269150163,-123.090419146789
1,49.2593823323719,-123.0807185555
1,49.2792082729912,-123.118653603573
4,49.2782828422336,-123.098436546556
4,49.2782853618992,-123.098540890453
2,49.2683474162169,-123.1851132292
4,49.2817285477643,-123.084044846903
3,49.2815027631041,-123.092730933973
6,49.2806128548625,-123.098542172931
2,49.2801018203001,-123.098774451231
5,49.284418103826,-123.108116819933
4,49.2844720411719,-123.108152826457
8,49.2551915892206,-123.085821034156
8,49.255270973808,-123.085988003379
2,49.2632622680575,-123.139192930852
4,49.263299881263,-123.140260520016
1,49.2837300229563,-123.094363809409
1,49.2479092558699,-123.089748541624
5,49.2850762935503,-123.062822573702
1,49.269596937427,-123.107979805904
13,49.2809460559638,-123.098740402526
13,49.2809504747899,-123.098832532601
1,49.2680743385515,-123.107497164822
1,49.2680772954798,-123.107702685653
1,49.2680811425782,-123.107908194705
1,49.2680854332821,-123.108119890398
3,49.2829531563975,-123.114106210162
3,49.2830027140801,-123.114030011941
3,49.2830518212899,-123.113954486281
3,49.283101367844,-123.113880350237
3,49.2831482144494,-123.113807582837
3,49.2831982233155,-123.113729735046
2,49.2833943072338,-123.097289840586
1,49.2635562080964,-123.074113286881
2,49.2407697316752,-123.101061855403
1,49.2420667253015,-123.181726645679
3,49.2819214765395,-123.105220980009
3,49.2819657921451,-123.105451918402
16,49.2575375259592,-123.114788421625
7,49.2812600168649,-123.080764087554
7,49.281261288148,-123.080875598286
